Sample no,sin(x),Inclinometer Y,Inclinometer Y (-256, 256)
7531,-0.98,247,-9,
7532,-1,247,-9,
7533,-0.99,247,-9,
7534,-0.96,247,-9,
7535,-0.9,248,-8,
7536,-0.82,248,-8,
7537,-0.72,248,-8,
7538,-0.6,248,-8,
7539,-0.46,247,-9,
7540,-0.32,247,-9,
7541,-0.16,247,-9,
7542,0,247,-9,
7543,0.16,247,-9,
7544,0.32,247,-9,
7545,0.46,247,-9,
7546,0.6,247,-9,
7547,0.72,247,-9,
7548,0.82,247,-9,
7549,0.9,247,-9,
7550,0.96,247,-9,
7551,0.99,247,-9,
7552,1,247,-9,
7553,0.98,247,-9,
7554,0.94,247,-9,
7555,0.87,247,-9,
7556,0.78,248,-8,
7557,0.67,248,-8,
7558,0.54,248,-8,
7559,0.4,248,-8,
7560,0.25,249,-7,
7561,0.09,249,-7,
7562,-0.07,249,-7,
7563,-0.23,249,-7,
7564,-0.38,250,-6,
7565,-0.52,250,-6,
7566,-0.65,250,-6,
7567,-0.77,250,-6,
7568,-0.86,250,-6,
7569,-0.93,251,-5,
7570,-0.98,251,-5,
7571,-1,251,-5,
7572,-0.99,251,-5,
7573,-0.96,250,-6,
7574,-0.9,250,-6,
7575,-0.82,250,-6,
7576,-0.72,250,-6,
7577,-0.6,250,-6,
7578,-0.46,250,-6,
7579,-0.32,250,-6,
7580,-0.16,250,-6,
7581,0,250,-6,
7582,0.16,249,-7,
7583,0.32,249,-7,
7584,0.46,249,-7,
7585,0.6,249,-7,
7586,0.72,249,-7,
7587,0.82,249,-7,
7588,0.9,249,-7,
7589,0.96,249,-7,
7590,0.99,250,-6,
7591,1,250,-6,
7592,0.98,250,-6,
7593,0.94,250,-6,
7594,0.87,250,-6,
7595,0.78,251,-5,
7596,0.67,251,-5,
7597,0.54,251,-5,
7598,0.4,252,-4,
7599,0.25,252,-4,
7600,0.09,253,-3,
7601,-0.07,253,-3,
7602,-0.23,253,-3,
7603,-0.38,254,-2,
7604,-0.52,254,-2,
7605,-0.65,254,-2,
7606,-0.77,254,-2,
7607,-0.86,254,-2,
7608,-0.93,254,-2,
7609,-0.98,254,-2,
7610,-1,254,-2,
7611,-0.99,253,-3,
7612,-0.96,253,-3,
7613,-0.9,252,-4,
7614,-0.82,252,-4,
7615,-0.72,251,-5,
7616,-0.6,251,-5,
7617,-0.46,250,-6,
7618,-0.32,250,-6,
7619,-0.16,249,-7,
7620,0,249,-7,
7621,0.16,248,-8,
7622,0.32,247,-9,
7623,0.46,247,-9,
7624,0.6,247,-9,
7625,0.72,246,-10,
7626,0.82,246,-10,
7627,0.9,246,-10,
7628,0.96,246,-10,
7629,0.99,246,-10,
7630,1,246,-10,
7631,0.98,246,-10,
7632,0.94,246,-10,
7633,0.87,246,-10,
7634,0.78,247,-9,
7635,0.67,247,-9,
7636,0.54,247,-9,
7637,0.4,248,-8,
7638,0.25,249,-7,
7639,0.09,249,-7,
7640,-0.07,250,-6,
7641,-0.23,250,-6,
7642,-0.38,251,-5,
7643,-0.52,252,-4,
7644,-0.65,253,-3,
7645,-0.77,253,-3,
7646,-0.86,254,-2,
7647,-0.93,255,-1,
7648,-0.98,255,-1,
7649,-1,255,-1,
7650,-0.99,255,-1,
7651,-0.96,0,0,
7652,-0.91,0,0,
7653,-0.83,0,0,
7654,-0.73,0,0,
7655,-0.62,0,0,
7656,-0.48,0,0,
7657,-0.34,0,0,
7658,-0.19,255,-1,
7659,-0.03,255,-1,
7660,0.13,255,-1,
7661,0.29,255,-1,
7662,0.44,254,-2,
7663,0.58,254,-2,
7664,0.7,253,-3,
7665,0.8,253,-3,
7666,0.89,252,-4,
7667,0.95,252,-4,
7668,0.99,252,-4,
7669,1,251,-5,
7670,0.99,251,-5,
7671,0.95,250,-6,
7672,0.88,250,-6,
7673,0.8,250,-6,
7674,0.69,250,-6,
7675,0.57,250,-6,
7676,0.43,250,-6,
7677,0.28,250,-6,
7678,0.12,250,-6,
7679,-0.04,250,-6,
7680,-0.2,250,-6,
7681,-0.35,250,-6,
7682,-0.5,250,-6,
7683,-0.63,251,-5,
7684,-0.75,251,-5,
7685,-0.85,251,-5,
7686,-0.92,251,-5,
7687,-0.97,251,-5,
7688,-1,251,-5,
7689,-1,251,-5,
7690,-0.97,251,-5,
7691,-0.92,251,-5,
7692,-0.84,251,-5,
7693,-0.74,250,-6,
7694,-0.62,250,-6,
7695,-0.49,250,-6,
7696,-0.34,250,-6,
7697,-0.19,250,-6,
7698,-0.02,250,-6,
7699,0.14,250,-6,
7700,0.29,250,-6,
7701,0.44,249,-7,
7702,0.58,249,-7,
7703,0.7,249,-7,
7704,0.81,249,-7,
7705,0.89,249,-7,
7706,0.95,249,-7,
7707,0.99,249,-7,
7708,1,249,-7,
7709,0.99,249,-7,
7710,0.95,249,-7,
7711,0.88,249,-7,
7712,0.8,250,-6,
7713,0.69,250,-6,
7714,0.57,250,-6,
7715,0.43,250,-6,
7716,0.28,250,-6,
7717,0.12,250,-6,
7718,-0.04,250,-6,
7719,-0.2,250,-6,
7720,-0.36,250,-6,
7721,-0.5,250,-6,
7722,-0.63,250,-6,
7723,-0.75,250,-6,
7724,-0.85,250,-6,
7725,-0.92,250,-6,
7726,-0.97,250,-6,
7727,-1,249,-7,
7728,-1,249,-7,
7729,-0.97,249,-7,
7730,-0.92,248,-8,
7731,-0.84,248,-8,
7732,-0.74,248,-8,
7733,-0.62,247,-9,
7734,-0.49,247,-9,
7735,-0.34,247,-9,
7736,-0.18,246,-10,
7737,-0.02,246,-10,
7738,0.14,246,-10,
7739,0.3,246,-10,
7740,0.44,246,-10,
7741,0.58,245,-11,
7742,0.7,245,-11,
7743,0.81,245,-11,
7744,0.89,245,-11,
7745,0.95,245,-11,
7746,0.99,245,-11,
7747,1,246,-10,
7748,0.99,246,-10,
7749,0.95,246,-10,
7750,0.88,247,-9,
7751,0.8,247,-9,
7752,0.69,248,-8,
7753,0.56,248,-8,
7754,0.42,248,-8,
7755,0.27,249,-7,
7756,0.12,250,-6,
7757,-0.04,251,-5,
7758,-0.2,251,-5,
7759,-0.36,251,-5,
7760,-0.5,252,-4,
7761,-0.64,252,-4,
7762,-0.75,252,-4,
7763,-0.85,253,-3,
7764,-0.92,253,-3,
7765,-0.97,253,-3,
7766,-1,253,-3,
7767,-1,253,-3,
7768,-0.97,253,-3,
7769,-0.91,253,-3,
7770,-0.84,253,-3,
7771,-0.74,252,-4,
7772,-0.62,252,-4,
7773,-0.48,252,-4,
7774,-0.34,251,-5,
7775,-0.18,251,-5,
7776,-0.02,251,-5,
7777,0.14,250,-6,
7778,0.3,250,-6,
7779,0.45,249,-7,
7780,0.58,249,-7,
7781,0.71,249,-7,
7782,0.81,248,-8,
7783,0.89,248,-8,
7784,0.95,247,-9,
7785,0.99,247,-9,
7786,1,246,-10,
7787,0.98,246,-10,
7788,0.94,246,-10,
7789,0.88,246,-10,
7790,0.79,245,-11,
7791,0.69,245,-11,
7792,0.56,245,-11,
7793,0.42,245,-11,
7794,0.27,245,-11,
7795,0.11,245,-11,
7796,-0.05,245,-11,
7797,-0.21,245,-11,
7798,-0.36,245,-11,
7799,-0.51,245,-11,
7800,-0.64,245,-11,
7801,-0.75,245,-11,
7802,-0.85,245,-11,
7803,-0.92,245,-11,
7804,-0.97,245,-11,
7805,-1,245,-11,
7806,-1,246,-10,
7807,-0.97,246,-10,
7808,-0.91,246,-10,
7809,-0.84,246,-10,
7810,-0.74,246,-10,
7811,-0.62,246,-10,
7812,-0.48,246,-10,
7813,-0.33,246,-10,
7814,-0.18,247,-9,
7815,-0.02,247,-9,
7816,0.15,247,-9,
7817,0.3,247,-9,
7818,0.45,247,-9,
7819,0.59,248,-8,
7820,0.71,248,-8,
7821,0.81,248,-8,
7822,0.89,249,-7,
7823,0.95,249,-7,
7824,0.99,249,-7,
7825,1,250,-6,
7826,0.98,250,-6,
7827,0.94,251,-5,
7828,0.88,251,-5,
7829,0.79,251,-5,
7830,0.68,252,-4,
7831,0.56,252,-4,
7832,0.42,252,-4,
7833,0.27,252,-4,
7834,0.11,253,-3,
7835,-0.05,253,-3,
7836,-0.21,253,-3,
7837,-0.36,253,-3,
7838,-0.51,253,-3,
7839,-0.64,253,-3,
7840,-0.76,253,-3,
7841,-0.85,252,-4,
7842,-0.93,252,-4,
7843,-0.97,252,-4,
7844,-1,251,-5,
7845,-1,251,-5,
7846,-0.97,250,-6,
7847,-0.91,250,-6,
7848,-0.83,249,-7,
7849,-0.73,249,-7,
7850,-0.62,248,-8,
7851,-0.48,248,-8,
7852,-0.33,247,-9,
7853,-0.18,246,-10,
7854,-0.01,246,-10,
7855,0.15,245,-11,
7856,0.3,245,-11,
7857,0.45,244,-12,
7858,0.59,244,-12,
7859,0.71,244,-12,
7860,0.81,243,-13,
7861,0.9,243,-13,
7862,0.95,243,-13,
7863,0.99,243,-13,
7864,1,243,-13,
7865,0.98,244,-12,
7866,0.94,244,-12,
7867,0.88,244,-12,
7868,0.79,244,-12,
7869,0.68,245,-11,
7870,0.56,245,-11,
7871,0.42,246,-10,
7872,0.27,246,-10,
7873,0.11,247,-9,
7874,-0.05,248,-8,
7875,-0.21,248,-8,
7876,-0.37,249,-7,
7877,-0.51,250,-6,
7878,-0.64,250,-6,
7879,-0.76,251,-5,
7880,-0.85,251,-5,
7881,-0.93,252,-4,
7882,-0.98,252,-4,
7883,-1,253,-3,
7884,-0.99,253,-3,
7885,-0.97,253,-3,
7886,-0.91,253,-3,
7887,-0.83,253,-3,
7888,-0.73,253,-3,
7889,-0.61,252,-4,
7890,-0.48,252,-4,
7891,-0.33,252,-4,
7892,-0.17,251,-5,
7893,-0.01,251,-5,
7894,0.15,250,-6,
7895,0.31,250,-6,
7896,0.45,249,-7,
7897,0.59,249,-7,
7898,0.71,248,-8,
7899,0.81,248,-8,
7900,0.9,247,-9,
7901,0.96,247,-9,
7902,0.99,246,-10,
7903,1,246,-10,
7904,0.98,246,-10,
7905,0.94,246,-10,
7906,0.88,246,-10,
7907,0.79,246,-10,
7908,0.68,246,-10,
7909,0.55,246,-10,
7910,0.41,246,-10,
7911,0.26,246,-10,
7912,0.11,246,-10,
7913,-0.05,247,-9,
7914,-0.21,247,-9,
7915,-0.37,247,-9,
7916,-0.51,247,-9,
7917,-0.65,247,-9,
7918,-0.76,248,-8,
7919,-0.86,248,-8,
7920,-0.93,248,-8,
7921,-0.98,248,-8,
7922,-1,248,-8,
7923,-0.99,248,-8,
7924,-0.96,248,-8,
7925,-0.91,248,-8,
7926,-0.83,248,-8,
7927,-0.73,248,-8,
7928,-0.61,248,-8,
7929,-0.47,248,-8,
7930,-0.33,247,-9,
7931,-0.17,247,-9,
7932,-0.01,247,-9,
7933,0.15,247,-9,
7934,0.31,247,-9,
7935,0.46,247,-9,
7936,0.59,247,-9,
7937,0.71,247,-9,
7938,0.82,247,-9,
7939,0.9,247,-9,
7940,0.96,247,-9,
7941,0.99,247,-9,
7942,1,247,-9,
7943,0.98,248,-8,
7944,0.94,248,-8,
7945,0.87,248,-8,
7946,0.79,249,-7,
7947,0.68,249,-7,
7948,0.55,249,-7,
7949,0.41,249,-7,
7950,0.26,250,-6,
7951,0.1,250,-6,
7952,-0.06,251,-5,
7953,-0.22,251,-5,
7954,-0.37,252,-4,
7955,-0.52,252,-4,
7956,-0.65,252,-4,
7957,-0.76,253,-3,
7958,-0.86,253,-3,
7959,-0.93,253,-3,
7960,-0.98,253,-3,
7961,-1,253,-3,
7962,-0.99,253,-3,
7963,-0.96,253,-3,
7964,-0.91,253,-3,
7965,-0.83,252,-4,
7966,-0.73,252,-4,
7967,-0.61,252,-4,
7968,-0.47,251,-5,
7969,-0.32,251,-5,
7970,-0.17,250,-6,
7971,-0.01,250,-6,
7972,0.16,250,-6,
7973,0.31,249,-7,
7974,0.46,249,-7,
7975,0.6,248,-8,
7976,0.72,248,-8,
7977,0.82,248,-8,
7978,0.9,247,-9,
7979,0.96,247,-9,
7980,0.99,247,-9,
7981,1,247,-9,
7982,0.98,247,-9,
7983,0.94,247,-9,
7984,0.87,247,-9,
7985,0.78,247,-9,
7986,0.68,247,-9,
7987,0.55,248,-8,
7988,0.41,248,-8,
7989,0.26,248,-8,
7990,0.1,248,-8,
7991,-0.06,249,-7,
7992,-0.22,249,-7,
7993,-0.37,249,-7,
7994,-0.52,249,-7,
7995,-0.65,250,-6,
7996,-0.76,250,-6,
7997,-0.86,250,-6,
7998,-0.93,250,-6,
7999,-0.98,250,-6,
8000,-1,250,-6,
8001,-0.99,250,-6,
8002,-0.96,250,-6,
8003,-0.91,249,-7,
8004,-0.83,249,-7,
8005,-0.73,249,-7,
8006,-0.61,249,-7,
8007,-0.47,249,-7,
8008,-0.32,249,-7,
8009,-0.16,248,-8,
8010,0,248,-8,
8011,0.16,248,-8,
8012,0.31,248,-8,
8013,0.45,247,-9,
8014,0.59,247,-9,
8015,0.71,247,-9,
8016,0.81,247,-9,
8017,0.89,247,-9,
8018,0.95,247,-9,
8019,0.99,248,-8,
8020,1,248,-8,
8021,0.99,248,-8,
8022,0.95,248,-8,
8023,0.9,249,-7,
8024,0.82,249,-7,
8025,0.72,250,-6,
8026,0.6,251,-5,
8027,0.47,251,-5,
8028,0.33,251,-5,
8029,0.18,252,-4,
8030,0.02,253,-3,
8031,-0.13,253,-3,
8032,-0.29,253,-3,
8033,-0.44,254,-2,
8034,-0.57,254,-2,
8035,-0.69,254,-2,
8036,-0.8,254,-2,
8037,-0.88,254,-2,
8038,-0.95,254,-2,
8039,-0.98,254,-2,
8040,-1,254,-2,
8041,-0.99,254,-2,
8042,-0.95,253,-3,
8043,-0.89,253,-3,
8044,-0.81,253,-3,
8045,-0.7,252,-4,
8046,-0.58,252,-4,
8047,-0.44,252,-4,
8048,-0.29,252,-4,
8049,-0.13,250,-6,
8050,0.03,250,-6,
8051,0.19,249,-7,
8052,0.34,248,-8,
8053,0.49,248,-8,
8054,0.62,248,-8,
8055,0.74,247,-9,
8056,0.84,247,-9,
8057,0.91,246,-10,
8058,0.97,246,-10,
8059,1,246,-10,
8060,1,246,-10,
8061,0.98,245,-11,
8062,0.93,245,-11,
8063,0.86,245,-11,
8064,0.76,245,-11,
8065,0.65,246,-10,
8066,0.52,246,-10,
8067,0.38,246,-10,
8068,0.23,246,-10,
8069,0.07,247,-9,
8070,-0.09,247,-9,
8071,-0.25,247,-9,
8072,-0.4,247,-9,
8073,-0.55,248,-8,
8074,-0.67,248,-8,
8075,-0.79,248,-8,
8076,-0.87,248,-8,
8077,-0.94,248,-8,
8078,-0.98,249,-7,
8079,-1,249,-7,
8080,-0.99,249,-7,
8081,-0.95,249,-7,
8082,-0.89,249,-7,
8083,-0.81,249,-7,
8084,-0.7,249,-7,
8085,-0.58,249,-7,
8086,-0.44,249,-7,
8087,-0.29,249,-7,
8088,-0.13,249,-7,
8089,0.03,249,-7,
8090,0.19,249,-7,
8091,0.34,249,-7,
8092,0.49,249,-7,
8093,0.62,249,-7,
8094,0.74,249,-7,
8095,0.84,249,-7,
8096,0.91,249,-7,
8097,0.97,249,-7,
8098,1,249,-7,
8099,1,249,-7,
8100,0.98,249,-7,
8101,0.93,249,-7,
8102,0.86,249,-7,
8103,0.76,249,-7,
8104,0.65,249,-7,
8105,0.52,249,-7,
8106,0.39,249,-7,
8107,0.24,249,-7,
8108,0.08,250,-6,
8109,-0.07,250,-6,
8110,-0.23,250,-6,
8111,-0.38,250,-6,
8112,-0.52,251,-5,
8113,-0.65,251,-5,
8114,-0.76,251,-5,
8115,-0.85,251,-5,
8116,-0.92,251,-5,
8117,-0.97,251,-5,
8118,-1,251,-5,
8119,-1,251,-5,
8120,-0.97,251,-5,
8121,-0.92,251,-5,
8122,-0.85,251,-5,
8123,-0.76,251,-5,
8124,-0.65,251,-5,
8125,-0.52,251,-5,
8126,-0.38,250,-6,
8127,-0.23,250,-6,
8128,-0.07,250,-6,
8129,0.08,249,-7,
8130,0.24,249,-7,
8131,0.39,249,-7,
8132,0.52,248,-8,
8133,0.65,248,-8,
8134,0.76,248,-8,
8135,0.85,248,-8,
8136,0.92,247,-9,
8137,0.97,247,-9,
8138,1,247,-9,
8139,1,247,-9,
8140,0.97,247,-9,
8141,0.93,247,-9,
8142,0.86,247,-9,
8143,0.77,247,-9,
8144,0.65,247,-9,
8145,0.52,247,-9,
8146,0.38,247,-9,
8147,0.23,247,-9,
8148,0.07,248,-8,
8149,-0.09,248,-8,
8150,-0.25,248,-8,
8151,-0.4,249,-7,
8152,-0.54,249,-7,
8153,-0.67,249,-7,
8154,-0.78,249,-7,
8155,-0.87,249,-7,
8156,-0.94,249,-7,
8157,-0.98,250,-6,
8158,-1,250,-6,
8159,-0.99,250,-6,
8160,-0.95,250,-6,
8161,-0.89,249,-7,
8162,-0.81,249,-7,
8163,-0.71,249,-7,
8164,-0.58,249,-7,
8165,-0.44,248,-8,
8166,-0.29,248,-8,
8167,-0.13,248,-8,
8168,0.03,248,-8,
8169,0.19,248,-8,
8170,0.34,248,-8,
8171,0.49,247,-9,
8172,0.62,247,-9,
8173,0.74,247,-9,
8174,0.84,247,-9,
8175,0.91,247,-9,
8176,0.97,247,-9,
8177,0.99,247,-9,
8178,1,247,-9,
8179,0.98,248,-8,
8180,0.93,248,-8,
8181,0.86,248,-8,
8182,0.76,248,-8,
8183,0.65,248,-8,
8184,0.52,249,-7,
8185,0.38,249,-7,
8186,0.23,249,-7,
8187,0.07,250,-6,
8188,-0.09,250,-6,
8189,-0.25,250,-6,
8190,-0.4,250,-6,
8191,-0.55,250,-6,
8192,-0.67,251,-5,
8193,-0.78,251,-5,
8194,-0.87,251,-5,
8195,-0.94,251,-5,
8196,-0.98,251,-5,
8197,-1,251,-5,
8198,-0.99,251,-5,
8199,-0.96,251,-5,
8200,-0.9,250,-6,
8201,-0.82,250,-6,
8202,-0.72,250,-6,
8203,-0.6,250,-6,
8204,-0.46,249,-7,
8205,-0.32,249,-7,
8206,-0.17,249,-7,
8207,-0.01,248,-8,
8208,0.15,248,-8,
8209,0.3,247,-9,
8210,0.44,247,-9,
8211,0.58,247,-9,
8212,0.7,246,-10,
8213,0.8,246,-10,
8214,0.88,246,-10,
8215,0.95,245,-11,
8216,0.98,245,-11,
8217,1,245,-11,
8218,0.99,245,-11,
8219,0.96,245,-11,
8220,0.9,245,-11,
8221,0.82,245,-11,
8222,0.73,245,-11,
8223,0.61,245,-11,
8224,0.48,245,-11,
8225,0.34,245,-11,
8226,0.19,245,-11,
8227,0.03,245,-11,
8228,-0.12,246,-10,
8229,-0.28,246,-10,
8230,-0.42,246,-10,
8231,-0.56,246,-10,
8232,-0.68,246,-10,
8233,-0.79,246,-10,
8234,-0.88,246,-10,
8235,-0.94,246,-10,
8236,-0.98,246,-10,
8237,-1,246,-10,
8238,-0.99,246,-10,
8239,-0.96,246,-10,
8240,-0.9,246,-10,
8241,-0.82,246,-10,
8242,-0.73,246,-10,
8243,-0.61,246,-10,
8244,-0.48,246,-10,
8245,-0.33,246,-10,
8246,-0.18,246,-10,
8247,-0.02,246,-10,
8248,0.13,246,-10,
8249,0.29,246,-10,
8250,0.44,246,-10,
8251,0.58,246,-10,
8252,0.7,246,-10,
8253,0.8,246,-10,
8254,0.89,246,-10,
8255,0.95,246,-10,
8256,0.99,246,-10,
8257,1,246,-10,
8258,0.99,246,-10,
8259,0.95,247,-9,
8260,0.88,247,-9,
8261,0.8,247,-9,
8262,0.69,248,-8,
8263,0.57,248,-8,
8264,0.44,248,-8,
8265,0.29,248,-8,
8266,0.14,249,-7,
8267,-0.01,249,-7,
8268,-0.17,249,-7,
8269,-0.32,249,-7,
8270,-0.47,249,-7,
8271,-0.6,249,-7,
8272,-0.72,250,-6,
8273,-0.82,250,-6,
8274,-0.9,250,-6,
8275,-0.96,250,-6,
8276,-0.99,250,-6,
8277,-1,250,-6,
8278,-0.98,250,-6,
8279,-0.94,250,-6,
8280,-0.88,250,-6,
8281,-0.79,249,-7,
8282,-0.69,249,-7,
8283,-0.57,249,-7,
8284,-0.43,249,-7,
8285,-0.28,248,-8,
8286,-0.13,248,-8,
8287,0.03,248,-8,
8288,0.18,247,-9,
8289,0.33,247,-9,
8290,0.47,247,-9,
8291,0.61,247,-9,
8292,0.72,246,-10,
8293,0.82,246,-10,
8294,0.9,246,-10,
8295,0.96,246,-10,
8296,0.99,245,-11,
8297,1,245,-11,
8298,0.99,246,-10,
8299,0.95,246,-10,
8300,0.89,246,-10,
8301,0.8,246,-10,
8302,0.7,246,-10,
8303,0.58,246,-10,
8304,0.45,247,-9,
8305,0.3,247,-9,
8306,0.15,248,-8,
8307,0,248,-8,
8308,-0.16,248,-8,
8309,-0.31,248,-8,
8310,-0.46,249,-7,
8311,-0.59,249,-7,
8312,-0.71,249,-7,
8313,-0.81,249,-7,
8314,-0.89,250,-6,
8315,-0.95,250,-6,
8316,-0.99,250,-6,
8317,-1,250,-6,
8318,-0.99,250,-6,
8319,-0.95,250,-6,
8320,-0.89,249,-7,
8321,-0.8,249,-7,
8322,-0.7,249,-7,
8323,-0.58,249,-7,
8324,-0.44,248,-8,
8325,-0.3,248,-8,
8326,-0.14,247,-9,
8327,0.01,246,-10,
8328,0.17,246,-10,
8329,0.32,246,-10,
8330,0.46,245,-11,
8331,0.6,245,-11,
8332,0.71,244,-12,
8333,0.81,244,-12,
8334,0.89,243,-13,
8335,0.95,243,-13,
8336,0.99,243,-13,
8337,1,243,-13,
8338,0.99,243,-13,
8339,0.95,243,-13,
8340,0.89,243,-13,
8341,0.81,243,-13,
8342,0.71,243,-13,
8343,0.59,243,-13,
8344,0.46,244,-12,
8345,0.32,244,-12,
8346,0.17,245,-11,
8347,0.01,245,-11,
8348,-0.15,245,-11,
8349,-0.3,246,-10,
8350,-0.44,246,-10,
8351,-0.58,246,-10,
8352,-0.7,247,-9,
8353,-0.8,248,-8,
8354,-0.89,248,-8,
8355,-0.95,248,-8,
8356,-0.99,249,-7,
8357,-1,250,-6,
8358,-0.99,250,-6,
8359,-0.95,250,-6,
8360,-0.89,251,-5,
8361,-0.81,251,-5,
8362,-0.71,252,-4,
8363,-0.59,252,-4,
8364,-0.46,252,-4,
8365,-0.31,252,-4,
8366,-0.16,252,-4,
8367,0,252,-4,
8368,0.16,252,-4,
8369,0.31,252,-4,
8370,0.45,252,-4,
8371,0.58,252,-4,
8372,0.7,252,-4,
8373,0.8,252,-4,
8374,0.89,252,-4,
8375,0.95,252,-4,
8376,0.99,252,-4,
8377,1,253,-3,
8378,0.99,253,-3,
8379,0.96,253,-3,
8380,0.9,253,-3,
8381,0.82,253,-3,
8382,0.72,253,-3,
8383,0.6,253,-3,
8384,0.47,253,-3,
8385,0.33,253,-3,
8386,0.18,253,-3,
8387,0.03,253,-3,
8388,-0.13,253,-3,
8389,-0.28,253,-3,
8390,-0.43,253,-3,
8391,-0.57,253,-3,
8392,-0.69,253,-3,
8393,-0.79,253,-3,
8394,-0.88,253,-3,
8395,-0.94,253,-3,
8396,-0.98,253,-3,
8397,-1,253,-3,
8398,-0.99,253,-3,
8399,-0.96,253,-3,
8400,-0.9,253,-3,
8401,-0.82,253,-3,
8402,-0.72,253,-3,
8403,-0.6,253,-3,
8404,-0.47,253,-3,
8405,-0.32,253,-3,
8406,-0.17,253,-3,
8407,-0.02,253,-3,
8408,0.14,253,-3,
8409,0.29,253,-3,
8410,0.44,253,-3,
8411,0.57,253,-3,
8412,0.69,253,-3,
8413,0.8,253,-3,
8414,0.88,253,-3,
8415,0.94,253,-3,
8416,0.98,253,-3,
8417,1,253,-3,
8418,0.99,253,-3,
8419,0.96,253,-3,
8420,0.9,253,-3,
8421,0.83,253,-3,
8422,0.73,253,-3,
8423,0.62,253,-3,
8424,0.49,253,-3,
8425,0.34,253,-3,
8426,0.19,253,-3,
8427,0.04,253,-3,
8428,-0.11,253,-3,
8429,-0.27,253,-3,
8430,-0.42,253,-3,
8431,-0.55,253,-3,
8432,-0.68,253,-3,
8433,-0.79,253,-3,
8434,-0.87,253,-3,
8435,-0.94,253,-3,
8436,-0.98,253,-3,
8437,-1,253,-3,
8438,-0.99,253,-3,
8439,-0.96,253,-3,
8440,-0.91,253,-3,
8441,-0.83,253,-3,
8442,-0.73,253,-3,
8443,-0.61,253,-3,
8444,-0.48,253,-3,
8445,-0.34,253,-3,
8446,-0.19,253,-3,
8447,-0.03,253,-3,
8448,0.13,253,-3,
8449,0.28,253,-3,
8450,0.43,253,-3,
8451,0.56,253,-3,
8452,0.68,253,-3,
8453,0.79,253,-3,
8454,0.87,253,-3,
8455,0.94,253,-3,
8456,0.98,253,-3,
8457,1,253,-3,
8458,0.99,253,-3,
8459,0.96,253,-3,
8460,0.91,253,-3,
8461,0.84,253,-3,
8462,0.74,253,-3,
8463,0.63,253,-3,
8464,0.5,253,-3,
8465,0.36,253,-3,
8466,0.21,253,-3,
8467,0.06,253,-3,
8468,-0.1,253,-3,
8469,-0.25,253,-3,
8470,-0.4,253,-3,
8471,-0.54,253,-3,
8472,-0.67,253,-3,
8473,-0.78,253,-3,
8474,-0.87,253,-3,
8475,-0.93,253,-3,
8476,-0.98,253,-3,
8477,-1,253,-3,
8478,-0.99,253,-3,
8479,-0.97,253,-3,
8480,-0.91,253,-3,
8481,-0.84,253,-3,
8482,-0.74,253,-3,
8483,-0.63,253,-3,
8484,-0.5,253,-3,
8485,-0.35,253,-3,
8486,-0.2,253,-3,
8487,-0.05,253,-3,
8488,0.11,253,-3,
8489,0.26,253,-3,
8490,0.41,253,-3,
8491,0.55,253,-3,
8492,0.67,253,-3,
8493,0.78,253,-3,
8494,0.87,253,-3,
8495,0.93,253,-3,
8496,0.98,253,-3,
8497,1,253,-3,
8498,1,253,-3,
8499,0.97,253,-3,
8500,0.92,253,-3,
8501,0.84,253,-3,
8502,0.75,253,-3,
8503,0.64,253,-3,
8504,0.51,253,-3,
8505,0.37,253,-3,
8506,0.22,253,-3,
8507,0.07,253,-3,
8508,-0.09,253,-3,
8509,-0.24,253,-3,
8510,-0.39,253,-3,
8511,-0.53,253,-3,
8512,-0.66,253,-3,
8513,-0.77,253,-3,
8514,-0.86,253,-3,
8515,-0.93,253,-3,
8516,-0.98,253,-3,
8517,-1,253,-3,
8518,-1,253,-3,
8519,-0.97,253,-3,
8520,-0.92,253,-3,
8521,-0.84,253,-3,
8522,-0.75,253,-3,
8523,-0.64,253,-3,
8524,-0.51,253,-3,
8525,-0.37,253,-3,
8526,-0.21,253,-3,
8527,-0.06,253,-3,
8528,0.1,253,-3,
8529,0.25,253,-3,
8530,0.4,253,-3,
8531,0.54,253,-3,
8532,0.66,253,-3,
8533,0.77,253,-3,
8534,0.86,253,-3,
8535,0.93,253,-3,
8536,0.97,253,-3,
8537,1,253,-3,
8538,1,253,-3,
8539,0.97,253,-3,
8540,0.92,253,-3,
8541,0.85,252,-4,
8542,0.76,253,-3,
8543,0.65,253,-3,
8544,0.53,253,-3,
8545,0.39,254,-2,
8546,0.25,255,-1,
8547,0.1,255,-1,
8548,-0.06,0,0,
8549,-0.21,0,0,
8550,-0.35,0,0,
8551,-0.49,0,0,
8552,-0.61,1,1,
8553,-0.73,1,1,
8554,-0.82,1,1,
8555,-0.9,2,2,
8556,-0.95,2,2,
8557,-0.99,2,2,
8558,-1,2,2,
8559,-0.99,2,2,
8560,-0.96,2,2,
8561,-0.9,2,2,
8562,-0.82,2,2,
8563,-0.73,2,2,
8564,-0.62,2,2,
8565,-0.49,1,1,
8566,-0.35,1,1,
8567,-0.21,0,0,
8568,-0.06,0,0,
8569,0.09,0,0,
8570,0.24,0,0,
8571,0.38,0,0,
8572,0.51,255,-1,
8573,0.64,255,-1,
8574,0.75,255,-1,
8575,0.84,254,-2,
8576,0.92,254,-2,
8577,0.97,253,-3,
