Sample no,sin(x),Inclinometer Y,Inclinometer Y (-256, 256)
2835,0.33,248,-8,
2836,0.32,248,-8,
2837,0.31,247,-9,
2838,0.31,247,-9,
2839,0.3,247,-9,
2840,0.29,247,-9,
2841,0.29,247,-9,
2842,0.28,247,-9,
2843,0.27,247,-9,
2844,0.27,247,-9,
2845,0.26,247,-9,
2846,0.25,246,-10,
2847,0.25,246,-10,
2848,0.24,246,-10,
2849,0.23,246,-10,
2850,0.23,246,-10,
2851,0.22,246,-10,
2852,0.21,246,-10,
2853,0.2,246,-10,
2854,0.2,245,-11,
2855,0.19,245,-11,
2856,0.18,245,-11,
2857,0.18,245,-11,
2858,0.17,245,-11,
2859,0.16,245,-11,
2860,0.15,245,-11,
2861,0.15,245,-11,
2862,0.14,245,-11,
2863,0.13,245,-11,
2864,0.13,245,-11,
2865,0.12,245,-11,
2866,0.11,245,-11,
2867,0.1,245,-11,
2868,0.1,245,-11,
2869,0.09,244,-12,
2870,0.08,244,-12,
2871,0.07,244,-12,
2872,0.07,244,-12,
2873,0.06,244,-12,
2874,0.05,244,-12,
2875,0.04,244,-12,
2876,0.04,244,-12,
2877,0.03,244,-12,
2878,0.02,244,-12,
2879,0.01,244,-12,
2880,0.01,244,-12,
2881,0,244,-12,
2882,-0.01,245,-11,
2883,-0.02,245,-11,
2884,-0.02,245,-11,
2885,-0.03,244,-12,
2886,-0.04,244,-12,
2887,-0.05,244,-12,
2888,-0.05,244,-12,
2889,-0.06,244,-12,
2890,-0.07,244,-12,
2891,-0.07,244,-12,
2892,-0.08,244,-12,
2893,-0.09,244,-12,
2894,-0.1,244,-12,
2895,-0.1,244,-12,
2896,-0.11,244,-12,
2897,-0.12,244,-12,
2898,-0.13,244,-12,
2899,-0.13,244,-12,
2900,-0.14,244,-12,
2901,-0.15,244,-12,
2902,-0.15,244,-12,
2903,-0.16,244,-12,
2904,-0.17,244,-12,
2905,-0.18,244,-12,
2906,-0.18,244,-12,
2907,-0.19,244,-12,
2908,-0.2,244,-12,
2909,-0.2,244,-12,
2910,-0.21,244,-12,
2911,-0.22,244,-12,
2912,-0.22,244,-12,
2913,-0.23,244,-12,
2914,-0.24,244,-12,
2915,-0.25,244,-12,
2916,-0.25,244,-12,
2917,-0.26,244,-12,
2918,-0.27,244,-12,
2919,-0.27,244,-12,
2920,-0.28,244,-12,
2921,-0.29,244,-12,
2922,-0.29,244,-12,
2923,-0.3,244,-12,
2924,-0.31,244,-12,
2925,-0.31,244,-12,
2926,-0.32,244,-12,
2927,-0.33,244,-12,
2928,-0.33,244,-12,
2929,-0.34,244,-12,
2930,-0.35,244,-12,
2931,-0.35,244,-12,
2932,-0.36,244,-12,
2933,-0.37,244,-12,
2934,-0.37,244,-12,
2935,-0.38,244,-12,
2936,-0.38,244,-12,
2937,-0.39,244,-12,
2938,-0.4,244,-12,
2939,-0.4,244,-12,
2940,-0.41,244,-12,
2941,-0.42,244,-12,
2942,-0.42,244,-12,
2943,-0.43,244,-12,
2944,-0.43,244,-12,
2945,-0.44,244,-12,
2946,-0.45,244,-12,
2947,-0.45,244,-12,
2948,-0.46,244,-12,
2949,-0.46,244,-12,
2950,-0.47,244,-12,
2951,-0.48,244,-12,
2952,-0.48,244,-12,
2953,-0.49,245,-11,
2954,-0.49,245,-11,
2955,-0.5,245,-11,
2956,-0.5,245,-11,
2957,-0.51,245,-11,
2958,-0.52,245,-11,
2959,-0.52,245,-11,
2960,-0.53,245,-11,
2961,-0.53,245,-11,
2962,-0.54,246,-10,
2963,-0.54,246,-10,
2964,-0.55,246,-10,
2965,-0.55,246,-10,
2966,-0.56,246,-10,
2967,-0.56,246,-10,
2968,-0.57,246,-10,
2969,-0.57,246,-10,
2970,-0.58,246,-10,
2971,-0.58,246,-10,
2972,-0.59,246,-10,
2973,-0.59,246,-10,
2974,-0.6,245,-11,
2975,-0.6,245,-11,
2976,-0.6,245,-11,
2977,-0.61,245,-11,
2978,-0.61,245,-11,
2979,-0.62,245,-11,
2980,-0.62,245,-11,
2981,-0.63,244,-12,
2982,-0.63,244,-12,
2983,-0.63,244,-12,
2984,-0.64,244,-12,
2985,-0.64,244,-12,
2986,-0.65,243,-13,
2987,-0.65,243,-13,
2988,-0.65,243,-13,
2989,-0.66,243,-13,
2990,-0.66,243,-13,
2991,-0.66,243,-13,
2992,-0.67,242,-14,
2993,-0.67,242,-14,
2994,-0.67,242,-14,
2995,-0.68,242,-14,
2996,-0.68,242,-14,
2997,-0.68,242,-14,
2998,-0.69,242,-14,
2999,-0.69,242,-14,
3000,-0.69,242,-14,
3001,-0.69,242,-14,
3002,-0.7,242,-14,
3003,-0.7,242,-14,
3004,-0.7,242,-14,
3005,-0.7,242,-14,
3006,-0.71,242,-14,
3007,-0.71,242,-14,
3008,-0.71,242,-14,
3009,-0.71,242,-14,
3010,-0.72,242,-14,
3011,-0.72,242,-14,
3012,-0.72,242,-14,
3013,-0.72,243,-13,
3014,-0.72,243,-13,
3015,-0.73,243,-13,
3016,-0.73,243,-13,
3017,-0.73,243,-13,
3018,-0.73,243,-13,
3019,-0.73,244,-12,
3020,-0.73,244,-12,
3021,-0.74,244,-12,
3022,-0.74,244,-12,
3023,-0.74,244,-12,
3024,-0.74,244,-12,
3025,-0.74,244,-12,
3026,-0.74,244,-12,
3027,-0.74,244,-12,
3028,-0.74,244,-12,
3029,-0.74,244,-12,
3030,-0.75,244,-12,
3031,-0.75,244,-12,
3032,-0.75,244,-12,
3033,-0.75,244,-12,
3034,-0.75,243,-13,
3035,-0.75,243,-13,
3036,-0.75,243,-13,
3037,-0.75,243,-13,
3038,-0.75,243,-13,
3039,-0.75,243,-13,
3040,-0.75,243,-13,
3041,-0.75,242,-14,
3042,-0.75,242,-14,
3043,-0.75,242,-14,
3044,-0.75,242,-14,
3045,-0.75,242,-14,
3046,-0.75,242,-14,
3047,-0.75,242,-14,
3048,-0.75,242,-14,
3049,-0.75,242,-14,
3050,-0.75,242,-14,
3051,-0.75,242,-14,
3052,-0.75,241,-15,
3053,-0.74,241,-15,
3054,-0.74,241,-15,
3055,-0.74,241,-15,
3056,-0.74,241,-15,
3057,-0.74,241,-15,
3058,-0.74,241,-15,
3059,-0.74,241,-15,
3060,-0.74,241,-15,
3061,-0.73,241,-15,
3062,-0.73,241,-15,
3063,-0.73,241,-15,
3064,-0.73,240,-16,
3065,-0.73,240,-16,
3066,-0.73,240,-16,
3067,-0.72,240,-16,
3068,-0.72,241,-15,
3069,-0.72,241,-15,
3070,-0.72,241,-15,
3071,-0.72,241,-15,
3072,-0.71,241,-15,
3073,-0.71,241,-15,
3074,-0.71,241,-15,
3075,-0.71,241,-15,
3076,-0.7,241,-15,
3077,-0.7,242,-14,
3078,-0.7,242,-14,
3079,-0.7,242,-14,
3080,-0.69,242,-14,
3081,-0.69,242,-14,
3082,-0.69,243,-13,
3083,-0.68,243,-13,
3084,-0.68,243,-13,
3085,-0.68,243,-13,
3086,-0.67,244,-12,
3087,-0.67,244,-12,
3088,-0.67,244,-12,
3089,-0.67,244,-12,
3090,-0.66,245,-11,
3091,-0.66,245,-11,
3092,-0.65,245,-11,
3093,-0.65,245,-11,
3094,-0.65,245,-11,
3095,-0.64,245,-11,
3096,-0.64,246,-10,
3097,-0.64,246,-10,
3098,-0.63,246,-10,
3099,-0.63,246,-10,
3100,-0.62,246,-10,
3101,-0.62,246,-10,
3102,-0.62,246,-10,
3103,-0.61,246,-10,
3104,-0.61,245,-11,
3105,-0.6,245,-11,
3106,-0.6,245,-11,
3107,-0.59,245,-11,
3108,-0.59,245,-11,
3109,-0.59,245,-11,
3110,-0.58,244,-12,
3111,-0.58,244,-12,
3112,-0.57,244,-12,
3113,-0.57,244,-12,
3114,-0.56,243,-13,
3115,-0.56,243,-13,
3116,-0.55,243,-13,
3117,-0.55,243,-13,
3118,-0.54,242,-14,
3119,-0.54,242,-14,
3120,-0.53,242,-14,
3121,-0.53,242,-14,
3122,-0.52,241,-15,
3123,-0.52,241,-15,
3124,-0.51,241,-15,
3125,-0.51,241,-15,
3126,-0.5,241,-15,
3127,-0.49,240,-16,
3128,-0.49,240,-16,
3129,-0.48,240,-16,
3130,-0.48,240,-16,
3131,-0.47,240,-16,
3132,-0.47,240,-16,
3133,-0.46,240,-16,
3134,-0.45,240,-16,
3135,-0.45,240,-16,
3136,-0.44,240,-16,
3137,-0.44,240,-16,
3138,-0.43,240,-16,
3139,-0.42,241,-15,
3140,-0.42,241,-15,
3141,-0.41,241,-15,
3142,-0.4,241,-15,
3143,-0.4,242,-14,
3144,-0.39,242,-14,
3145,-0.39,242,-14,
3146,-0.38,243,-13,
3147,-0.37,243,-13,
3148,-0.37,243,-13,
3149,-0.36,244,-12,
3150,-0.35,244,-12,
3151,-0.35,244,-12,
3152,-0.34,245,-11,
3153,-0.33,245,-11,
3154,-0.33,245,-11,
3155,-0.32,245,-11,
3156,-0.31,245,-11,
3157,-0.31,246,-10,
3158,-0.3,246,-10,
3159,-0.29,246,-10,
3160,-0.28,246,-10,
3161,-0.28,246,-10,
3162,-0.27,246,-10,
3163,-0.26,246,-10,
3164,-0.26,246,-10,
3165,-0.25,246,-10,
3166,-0.24,246,-10,
3167,-0.24,246,-10,
3168,-0.23,246,-10,
3169,-0.22,246,-10,
3170,-0.21,246,-10,
3171,-0.21,246,-10,
3172,-0.2,246,-10,
3173,-0.19,246,-10,
3174,-0.19,245,-11,
3175,-0.18,245,-11,
3176,-0.17,245,-11,
3177,-0.17,245,-11,
3178,-0.16,245,-11,
3179,-0.15,244,-12,
3180,-0.14,244,-12,
3181,-0.14,244,-12,
3182,-0.13,244,-12,
3183,-0.12,244,-12,
3184,-0.11,244,-12,
3185,-0.11,243,-13,
3186,-0.1,243,-13,
3187,-0.09,243,-13,
3188,-0.09,243,-13,
3189,-0.08,243,-13,
3190,-0.07,243,-13,
3191,-0.06,243,-13,
3192,-0.06,243,-13,
3193,-0.05,243,-13,
3194,-0.04,243,-13,
3195,-0.04,243,-13,
3196,-0.03,243,-13,
3197,-0.02,243,-13,
3198,-0.01,243,-13,
3199,-0.01,243,-13,
3200,0,243,-13,
3201,0.01,243,-13,
3202,0.02,243,-13,
3203,0.02,243,-13,
3204,0.03,243,-13,
3205,0.04,243,-13,
3206,0.04,243,-13,
3207,0.05,244,-12,
3208,0.06,244,-12,
3209,0.07,244,-12,
3210,0.07,244,-12,
3211,0.08,244,-12,
3212,0.09,245,-11,
3213,0.09,245,-11,
3214,0.1,245,-11,
3215,0.11,245,-11,
3216,0.12,245,-11,
3217,0.12,246,-10,
3218,0.13,246,-10,
3219,0.14,246,-10,
3220,0.14,246,-10,
3221,0.15,246,-10,
3222,0.16,247,-9,
3223,0.17,247,-9,
3224,0.17,247,-9,
3225,0.18,247,-9,
3226,0.19,247,-9,
3227,0.2,247,-9,
3228,0.2,247,-9,
3229,0.21,247,-9,
3230,0.22,247,-9,
3231,0.22,247,-9,
3232,0.23,247,-9,
3233,0.24,246,-10,
3234,0.24,246,-10,
3235,0.25,246,-10,
3236,0.26,246,-10,
3237,0.27,246,-10,
3238,0.27,245,-11,
3239,0.28,245,-11,
3240,0.29,245,-11,
3241,0.29,245,-11,
3242,0.3,244,-12,
3243,0.31,244,-12,
3244,0.31,244,-12,
3245,0.32,244,-12,
3246,0.33,244,-12,
3247,0.33,244,-12,
3248,0.34,243,-13,
3249,0.35,243,-13,
3250,0.35,243,-13,
3251,0.36,243,-13,
3252,0.37,243,-13,
3253,0.37,243,-13,
3254,0.38,242,-14,
3255,0.39,242,-14,
3256,0.39,242,-14,
3257,0.4,242,-14,
3258,0.4,242,-14,
3259,0.41,242,-14,
3260,0.42,242,-14,
3261,0.42,242,-14,
3262,0.43,242,-14,
3263,0.43,242,-14,
3264,0.44,242,-14,
3265,0.44,242,-14,
3266,0.45,242,-14,
3267,0.46,242,-14,
3268,0.46,243,-13,
3269,0.47,243,-13,
3270,0.47,243,-13,
3271,0.48,243,-13,
3272,0.48,243,-13,
3273,0.49,243,-13,
3274,0.5,244,-12,
3275,0.5,244,-12,
3276,0.51,244,-12,
3277,0.51,244,-12,
3278,0.52,244,-12,
3279,0.52,245,-11,
3280,0.53,245,-11,
3281,0.53,245,-11,
3282,0.54,246,-10,
3283,0.54,246,-10,
3284,0.55,246,-10,
3285,0.55,247,-9,
3286,0.56,247,-9,
3287,0.56,247,-9,
3288,0.57,247,-9,
3289,0.57,248,-8,
3290,0.58,248,-8,
3291,0.58,248,-8,
3292,0.58,248,-8,
3293,0.59,248,-8,
3294,0.59,249,-7,
3295,0.6,249,-7,
3296,0.6,249,-7,
3297,0.61,249,-7,
3298,0.61,249,-7,
3299,0.61,249,-7,
3300,0.62,249,-7,
3301,0.62,249,-7,
3302,0.63,249,-7,
3303,0.63,249,-7,
3304,0.63,249,-7,
3305,0.64,248,-8,
3306,0.64,248,-8,
3307,0.65,248,-8,
3308,0.65,248,-8,
3309,0.65,248,-8,
3310,0.66,248,-8,
3311,0.66,247,-9,
3312,0.66,247,-9,
3313,0.67,247,-9,
3314,0.67,247,-9,
3315,0.67,246,-10,
3316,0.68,246,-10,
3317,0.68,246,-10,
3318,0.68,246,-10,
3319,0.69,245,-11,
3320,0.69,245,-11,
3321,0.69,245,-11,
3322,0.7,245,-11,
3323,0.7,244,-12,
3324,0.7,244,-12,
3325,0.7,244,-12,
3326,0.71,244,-12,
3327,0.71,243,-13,
3328,0.71,243,-13,
3329,0.71,243,-13,
3330,0.72,243,-13,
3331,0.72,243,-13,
3332,0.72,242,-14,
3333,0.72,242,-14,
3334,0.72,242,-14,
3335,0.73,242,-14,
3336,0.73,242,-14,
3337,0.73,242,-14,
3338,0.73,242,-14,
3339,0.73,242,-14,
3340,0.73,242,-14,
3341,0.74,243,-13,
3342,0.74,243,-13,
3343,0.74,243,-13,
3344,0.74,243,-13,
3345,0.74,244,-12,
3346,0.74,244,-12,
3347,0.74,244,-12,
3348,0.74,244,-12,
3349,0.74,245,-11,
3350,0.75,245,-11,
3351,0.75,245,-11,
3352,0.75,246,-10,
3353,0.75,246,-10,
3354,0.75,247,-9,
3355,0.75,247,-9,
3356,0.75,247,-9,
3357,0.75,248,-8,
3358,0.75,248,-8,
3359,0.75,248,-8,
3360,0.75,249,-7,
3361,0.75,249,-7,
3362,0.75,249,-7,
3363,0.75,249,-7,
3364,0.75,249,-7,
3365,0.75,250,-6,
3366,0.75,250,-6,
3367,0.75,250,-6,
3368,0.75,250,-6,
3369,0.75,250,-6,
3370,0.75,250,-6,
3371,0.75,250,-6,
3372,0.75,250,-6,
3373,0.75,249,-7,
3374,0.74,249,-7,
3375,0.74,249,-7,
3376,0.74,249,-7,
3377,0.74,249,-7,
3378,0.74,249,-7,
3379,0.74,248,-8,
3380,0.74,248,-8,
3381,0.74,248,-8,
3382,0.74,248,-8,
3383,0.73,247,-9,
3384,0.73,247,-9,
3385,0.73,247,-9,
3386,0.73,246,-10,
3387,0.73,246,-10,
3388,0.73,246,-10,
3389,0.72,246,-10,
3390,0.72,245,-11,
3391,0.72,245,-11,
3392,0.72,245,-11,
3393,0.72,245,-11,
3394,0.71,245,-11,
3395,0.71,245,-11,
3396,0.71,245,-11,
3397,0.71,245,-11,
3398,0.7,244,-12,
3399,0.7,244,-12,
3400,0.7,244,-12,
3401,0.7,244,-12,
3402,0.69,244,-12,
3403,0.69,245,-11,
3404,0.69,245,-11,
3405,0.69,245,-11,
3406,0.68,245,-11,
3407,0.68,245,-11,
3408,0.68,245,-11,
3409,0.67,245,-11,
3410,0.67,246,-10,
3411,0.67,246,-10,
3412,0.66,246,-10,
3413,0.66,246,-10,
3414,0.66,246,-10,
3415,0.65,247,-9,
3416,0.65,247,-9,
3417,0.64,247,-9,
3418,0.64,247,-9,
3419,0.64,248,-8,
3420,0.63,248,-8,
3421,0.63,248,-8,
3422,0.63,248,-8,
3423,0.62,248,-8,
3424,0.62,248,-8,
3425,0.61,249,-7,
3426,0.61,249,-7,
3427,0.6,249,-7,
3428,0.6,249,-7,
3429,0.6,249,-7,
3430,0.59,249,-7,
3431,0.59,249,-7,
3432,0.58,249,-7,
3433,0.58,249,-7,
3434,0.57,249,-7,
3435,0.57,248,-8,
3436,0.56,248,-8,
3437,0.56,248,-8,
3438,0.55,248,-8,
3439,0.55,248,-8,
3440,0.54,248,-8,
3441,0.54,247,-9,
3442,0.53,247,-9,
3443,0.53,247,-9,
3444,0.52,247,-9,
3445,0.52,247,-9,
3446,0.51,246,-10,
3447,0.51,246,-10,
3448,0.5,246,-10,
3449,0.5,246,-10,
3450,0.49,246,-10,
3451,0.49,245,-11,
3452,0.48,245,-11,
3453,0.47,245,-11,
3454,0.47,245,-11,
3455,0.46,245,-11,
3456,0.46,245,-11,
3457,0.45,245,-11,
3458,0.45,244,-12,
3459,0.44,244,-12,
3460,0.43,244,-12,
3461,0.43,244,-12,
3462,0.42,244,-12,
3463,0.42,244,-12,
3464,0.41,244,-12,
3465,0.4,244,-12,
3466,0.4,244,-12,
3467,0.39,244,-12,
3468,0.39,244,-12,
3469,0.38,244,-12,
3470,0.37,244,-12,
3471,0.37,244,-12,
3472,0.36,244,-12,
3473,0.36,244,-12,
3474,0.35,244,-12,
3475,0.34,244,-12,
3476,0.34,245,-11,
3477,0.33,245,-11,
3478,0.32,245,-11,
3479,0.32,245,-11,
3480,0.31,245,-11,
3481,0.3,245,-11,
3482,0.3,245,-11,
3483,0.29,245,-11,
3484,0.28,245,-11,
3485,0.28,246,-10,
3486,0.27,246,-10,
3487,0.26,246,-10,
3488,0.26,246,-10,
3489,0.25,246,-10,
3490,0.24,246,-10,
3491,0.24,246,-10,
3492,0.23,246,-10,
3493,0.22,247,-9,
3494,0.22,247,-9,
3495,0.21,247,-9,
3496,0.2,247,-9,
3497,0.19,247,-9,
3498,0.19,247,-9,
3499,0.18,247,-9,
3500,0.17,247,-9,
3501,0.17,247,-9,
3502,0.16,247,-9,
3503,0.15,247,-9,
3504,0.14,247,-9,
3505,0.14,247,-9,
3506,0.13,247,-9,
3507,0.12,247,-9,
3508,0.11,247,-9,
3509,0.11,247,-9,
3510,0.1,247,-9,
3511,0.09,247,-9,
3512,0.09,247,-9,
3513,0.08,247,-9,
3514,0.07,247,-9,
3515,0.06,246,-10,
3516,0.06,246,-10,
3517,0.05,246,-10,
3518,0.04,246,-10,
3519,0.03,246,-10,
3520,0.03,245,-11,
3521,0.02,245,-11,
3522,0.01,245,-11,
3523,0,245,-11,
3524,0,244,-12,
3525,-0.01,244,-12,
3526,-0.02,244,-12,
3527,-0.02,244,-12,
3528,-0.03,244,-12,
3529,-0.04,244,-12,
3530,-0.05,243,-13,
3531,-0.05,243,-13,
3532,-0.06,243,-13,
3533,-0.07,243,-13,
3534,-0.08,243,-13,
3535,-0.08,243,-13,
3536,-0.09,243,-13,
3537,-0.1,243,-13,
3538,-0.1,243,-13,
3539,-0.11,243,-13,
3540,-0.12,243,-13,
3541,-0.13,243,-13,
3542,-0.13,243,-13,
3543,-0.14,243,-13,
3544,-0.15,243,-13,
3545,-0.15,243,-13,
3546,-0.16,243,-13,
3547,-0.17,243,-13,
3548,-0.18,243,-13,
3549,-0.18,243,-13,
3550,-0.19,243,-13,
3551,-0.2,243,-13,
3552,-0.2,243,-13,
3553,-0.21,244,-12,
3554,-0.22,244,-12,
3555,-0.23,244,-12,
3556,-0.23,244,-12,
3557,-0.24,244,-12,
3558,-0.25,244,-12,
3559,-0.25,245,-11,
3560,-0.26,245,-11,
3561,-0.27,245,-11,
3562,-0.27,245,-11,
3563,-0.28,245,-11,
3564,-0.29,245,-11,
3565,-0.29,246,-10,
3566,-0.3,246,-10,
3567,-0.31,246,-10,
3568,-0.31,246,-10,
3569,-0.32,246,-10,
3570,-0.33,246,-10,
3571,-0.33,246,-10,
3572,-0.34,246,-10,
3573,-0.35,246,-10,
3574,-0.35,246,-10,
3575,-0.36,246,-10,
3576,-0.37,246,-10,
3577,-0.37,246,-10,
3578,-0.38,246,-10,
3579,-0.38,246,-10,
3580,-0.39,246,-10,
3581,-0.4,246,-10,
3582,-0.4,246,-10,
3583,-0.41,245,-11,
3584,-0.42,245,-11,
3585,-0.42,245,-11,
3586,-0.43,245,-11,
3587,-0.43,245,-11,
3588,-0.44,245,-11,
3589,-0.45,245,-11,
3590,-0.45,244,-12,
3591,-0.46,244,-12,
3592,-0.46,244,-12,
3593,-0.47,244,-12,
3594,-0.48,244,-12,
3595,-0.48,244,-12,
3596,-0.49,244,-12,
3597,-0.49,244,-12,
3598,-0.5,244,-12,
3599,-0.5,244,-12,
3600,-0.51,244,-12,
3601,-0.51,244,-12,
3602,-0.52,244,-12,
3603,-0.53,244,-12,
3604,-0.53,244,-12,
3605,-0.54,244,-12,
3606,-0.54,244,-12,
3607,-0.55,244,-12,
3608,-0.55,244,-12,
3609,-0.56,244,-12,
3610,-0.56,244,-12,
3611,-0.57,244,-12,
3612,-0.57,244,-12,
3613,-0.58,244,-12,
3614,-0.58,244,-12,
3615,-0.59,244,-12,
3616,-0.59,244,-12,
3617,-0.6,244,-12,
3618,-0.6,245,-11,
3619,-0.6,245,-11,
3620,-0.61,245,-11,
3621,-0.61,245,-11,
3622,-0.62,245,-11,
3623,-0.62,245,-11,
3624,-0.62,245,-11,
3625,-0.63,245,-11,
3626,-0.63,245,-11,
3627,-0.64,245,-11,
3628,-0.64,245,-11,
3629,-0.64,245,-11,
3630,-0.65,245,-11,
3631,-0.65,245,-11,
3632,-0.66,245,-11,
3633,-0.66,245,-11,
3634,-0.66,245,-11,
3635,-0.67,245,-11,
3636,-0.67,245,-11,
3637,-0.67,244,-12,
3638,-0.68,244,-12,
3639,-0.68,244,-12,
3640,-0.68,244,-12,
3641,-0.68,244,-12,
3642,-0.69,244,-12,
3643,-0.69,244,-12,
3644,-0.69,243,-13,
3645,-0.7,243,-13,
3646,-0.7,243,-13,
3647,-0.7,243,-13,
3648,-0.7,242,-14,
3649,-0.71,242,-14,
3650,-0.71,242,-14,
3651,-0.71,242,-14,
3652,-0.71,241,-15,
3653,-0.72,241,-15,
3654,-0.72,241,-15,
3655,-0.72,241,-15,
3656,-0.72,240,-16,
3657,-0.72,240,-16,
3658,-0.73,240,-16,
3659,-0.73,240,-16,
3660,-0.73,240,-16,
3661,-0.73,240,-16,
3662,-0.73,240,-16,
3663,-0.73,240,-16,
3664,-0.74,240,-16,
3665,-0.74,240,-16,
3666,-0.74,240,-16,
3667,-0.74,240,-16,
3668,-0.74,240,-16,
3669,-0.74,240,-16,
3670,-0.74,240,-16,
3671,-0.74,240,-16,
3672,-0.74,240,-16,
3673,-0.75,241,-15,
3674,-0.75,241,-15,
3675,-0.75,241,-15,
3676,-0.75,241,-15,
3677,-0.75,241,-15,
3678,-0.75,241,-15,
3679,-0.75,242,-14,
3680,-0.75,242,-14,
3681,-0.75,242,-14,
3682,-0.75,242,-14,
3683,-0.75,242,-14,
3684,-0.75,242,-14,
3685,-0.75,242,-14,
3686,-0.75,242,-14,
3687,-0.75,243,-13,
3688,-0.75,243,-13,
3689,-0.75,243,-13,
3690,-0.75,243,-13,
3691,-0.75,243,-13,
3692,-0.75,243,-13,
3693,-0.75,243,-13,
3694,-0.75,243,-13,
3695,-0.75,243,-13,
3696,-0.74,243,-13,
3697,-0.74,243,-13,
3698,-0.74,243,-13,
3699,-0.74,243,-13,
3700,-0.74,242,-14,
3701,-0.74,242,-14,
3702,-0.74,242,-14,
3703,-0.74,242,-14,
3704,-0.74,242,-14,
3705,-0.73,242,-14,
3706,-0.73,242,-14,
3707,-0.73,242,-14,
3708,-0.73,242,-14,
3709,-0.73,242,-14,
3710,-0.73,242,-14,
3711,-0.72,242,-14,
3712,-0.72,242,-14,
3713,-0.72,242,-14,
3714,-0.72,242,-14,
3715,-0.72,242,-14,
3716,-0.71,242,-14,
3717,-0.71,242,-14,
3718,-0.71,242,-14,
3719,-0.71,243,-13,
3720,-0.7,243,-13,
3721,-0.7,243,-13,
3722,-0.7,243,-13,
3723,-0.7,243,-13,
3724,-0.69,243,-13,
3725,-0.69,243,-13,
3726,-0.69,243,-13,
3727,-0.68,243,-13,
3728,-0.68,243,-13,
3729,-0.68,243,-13,
3730,-0.67,243,-13,
3731,-0.67,243,-13,
3732,-0.67,243,-13,
3733,-0.66,243,-13,
3734,-0.66,243,-13,
3735,-0.66,243,-13,
3736,-0.65,243,-13,
3737,-0.65,243,-13,
3738,-0.65,242,-14,
3739,-0.64,242,-14,
3740,-0.64,242,-14,
3741,-0.64,242,-14,
3742,-0.63,242,-14,
3743,-0.63,242,-14,
3744,-0.62,242,-14,
3745,-0.62,242,-14,
3746,-0.62,242,-14,
3747,-0.61,242,-14,
3748,-0.61,242,-14,
3749,-0.6,242,-14,
3750,-0.6,242,-14,
3751,-0.59,242,-14,
3752,-0.59,241,-15,
3753,-0.58,241,-15,
3754,-0.58,241,-15,
3755,-0.58,241,-15,
3756,-0.57,241,-15,
3757,-0.57,242,-14,
3758,-0.56,242,-14,
3759,-0.56,242,-14,
3760,-0.55,242,-14,
3761,-0.55,241,-15,
3762,-0.54,241,-15,
3763,-0.54,241,-15,
3764,-0.53,241,-15,
3765,-0.53,241,-15,
3766,-0.52,241,-15,
3767,-0.52,241,-15,
3768,-0.51,241,-15,
3769,-0.5,241,-15,
3770,-0.5,241,-15,
3771,-0.49,241,-15,
3772,-0.49,241,-15,
3773,-0.48,241,-15,
3774,-0.48,241,-15,
3775,-0.47,241,-15,
3776,-0.47,241,-15,
3777,-0.46,241,-15,
3778,-0.45,241,-15,
3779,-0.45,241,-15,
3780,-0.44,241,-15,
3781,-0.44,241,-15,
3782,-0.43,241,-15,
3783,-0.42,241,-15,
3784,-0.42,241,-15,
3785,-0.41,241,-15,
3786,-0.41,241,-15,
3787,-0.4,241,-15,
3788,-0.39,241,-15,
3789,-0.39,241,-15,
3790,-0.38,241,-15,
3791,-0.38,241,-15,
3792,-0.37,241,-15,
3793,-0.36,241,-15,
3794,-0.36,241,-15,
3795,-0.35,241,-15,
3796,-0.34,241,-15,
3797,-0.34,241,-15,
3798,-0.33,241,-15,
3799,-0.32,242,-14,
3800,-0.32,242,-14,
3801,-0.31,242,-14,
3802,-0.3,242,-14,
3803,-0.3,242,-14,
3804,-0.29,242,-14,
3805,-0.28,242,-14,
3806,-0.28,242,-14,
3807,-0.27,242,-14,
3808,-0.26,242,-14,
3809,-0.26,242,-14,
3810,-0.25,242,-14,
3811,-0.24,243,-13,
3812,-0.24,243,-13,
3813,-0.23,243,-13,
3814,-0.22,243,-13,
3815,-0.21,243,-13,
3816,-0.21,243,-13,
3817,-0.2,243,-13,
3818,-0.19,243,-13,
3819,-0.19,243,-13,
3820,-0.18,243,-13,
3821,-0.17,243,-13,
3822,-0.17,243,-13,
3823,-0.16,243,-13,
3824,-0.15,243,-13,
3825,-0.14,243,-13,
3826,-0.14,243,-13,
3827,-0.13,243,-13,
3828,-0.12,243,-13,
3829,-0.12,243,-13,
3830,-0.11,243,-13,
3831,-0.1,243,-13,
3832,-0.09,243,-13,
3833,-0.09,243,-13,
3834,-0.08,243,-13,
3835,-0.07,243,-13,
3836,-0.06,243,-13,
3837,-0.06,243,-13,
3838,-0.05,243,-13,
3839,-0.04,243,-13,
3840,-0.04,243,-13,
3841,-0.03,243,-13,
3842,-0.02,243,-13,
3843,-0.01,242,-14,
3844,-0.01,242,-14,
3845,0,242,-14,
3846,0.01,242,-14,
3847,0.02,242,-14,
3848,0.02,242,-14,
3849,0.03,242,-14,
3850,0.04,242,-14,
3851,0.04,242,-14,
3852,0.05,242,-14,
3853,0.06,241,-15,
3854,0.07,241,-15,
3855,0.07,241,-15,
3856,0.08,241,-15,
3857,0.09,241,-15,
3858,0.09,241,-15,
3859,0.1,241,-15,
